"ASSET_ID","GROUP_ID","ACQ_TYPE","PID","ACQ_COST","ASSET_TYPE","OWNER","DISPOSAL","MAIN_CLASS","ACQ_DATE","DISP_DATE","DISP_TYPE","ACQDISPSOURCE","LAND_NAME","HECTARES","SERV_CAT","PARK_ID","PARK_NAME","REPL_COST","HRWC_FLAG","ASSET_RECORD_COUNT","HRM_PARCEL_ADDDATE","HRM_PARCEL_MODDATE"
"1858","1890","LAND","41043944","0.00000000","LAND","HRM","","OPN","2002-02-25","","","Transaction Summary","MONTGOMERY COURT PARK","0.034","G","1890","MONTGOMERY COURT PARK","","","1","2007-11-06","2017-06-27"
"1861","5017","LAND","40877136","0.00000000","LAND","HRM","","OPN","2001-01-18","","","Transaction Summary","LINEAR PARK","0.011","G","5064","LINEAR PARK","","","1","2007-11-06","2017-06-27"
"1862","1889","LAND","40866451","0.00000000","LAND","HRM","","OPN","2001-02-20","","","Transaction Summary","BELCHERS MARSH PARK","0.011","G","1889","BELCHERS MARSH PARK","","","1","2007-11-06","2017-06-27"
"1863","1899","LAND","41043936","0.00000000","LAND","HRM","","OPN","2002-02-25","","","Transaction Summary","TURNMILL DRIVE PARK","0.743","G","1899","TURNMILL DRIVE PARK","","","1","2007-11-06","2017-06-27"
"1864","1889","LAND","40694754","0.00000000","LAND","HRM","","OPN","2001-02-14","","","Transaction Summary","BELCHERS MARSH PARK","4.626","G","1889","BELCHERS MARSH PARK","","","1","2007-11-06","2017-06-27"
"1865","1899","LAND","40524753","0.00000000","LAND","HRM","","OPN","1990-01-01","","","Transaction Summary","TURNMILL DRIVE PARK","1.341","G","1899","TURNMILL DRIVE PARK","","","1","2007-11-06","2017-06-27"
"1867","1889","LAND","40808974","0.00000000","LAND","HRM","","OPN","2000-03-01","","","Transaction Summary","BELCHERS MARSH PARK","1.325","G","1889","BELCHERS MARSH PARK","","","1","2007-11-06","2017-06-27"
"1868","547","LAND","40876963","0.00000000","LAND","HRM","","OPN","2001-01-18","","","Transaction Summary","PARK WEST SCHOOL - P3 SCHOOL","0.152","G","5005","PARK WEST SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1869","547","LAND","40682411","0.00000000","LAND","HRM","","OPN","1995-02-01","","","Transaction Summary","PARK WEST SCHOOL - P3 SCHOOL","3.036","G","5005","PARK WEST SCHOOL PARK","","","1","2007-11-06","2024-08-08"
"1870","5017","LAND","40554925","0.00000000","LAND","HRM","","OPN","1991-01-01","","","Transaction Summary","LINEAR PARK","0.035","G","5064","LINEAR PARK","","","1","2007-11-06","2017-06-27"
"1871","1905","LAND","40516452","0.00000000","LAND","HRM","","OPN","1989-03-01","","","Transaction Summary","RADCLIFFE DRIVE PARK","0.629","G","1905","RADCLIFFE DRIVE PARK","","","1","2007-11-06","2017-06-27"
"1872","5017","LAND","40547358","0.00000000","LAND","HRM","","OPN","1990-11-01","","","Transaction Summary","LINEAR PARK","0.021","G","5064","LINEAR PARK","","","1","2007-11-06","2017-06-27"
"1873","547","LAND","40774077","0.00000000","LAND","HRM","","OPN","1999-04-07","","","Transaction Summary","PARK WEST SCHOOL - P3 SCHOOL","0.524","G","5005","PARK WEST SCHOOL PARK","","","1","2007-11-06","2024-08-08"
"1876","547","LAND","40724619","0.00000000","LAND","PROV","Y","OPN","1998-07-30","2024-05-17","SOLD","Transaction Summary","PARK WEST SCHOOL - P3 SCHOOL","0.691","G","5005","PARK WEST SCHOOL PARK","","","1","2007-11-06","2024-10-09"
"1877","547","LAND","40721862","0.00000000","LAND","HRM","","OPN","1996-02-16","","","Transaction Summary","PARK WEST SCHOOL - P3 SCHOOL","0.013","G","5005","PARK WEST SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1881","1915","LAND","40582413","0.00000000","LAND","HRM","","OPN","1991-04-01","","","Transaction Summary","UNKNOWN VACANT BUFFER","0.701","G","5066","LACEWOOD DRIVE PARK","","","1","2007-11-06","2017-06-27"
"1882","5017","LAND","40640971","0.00000000","LAND","HRM","","OPN","1993-11-01","","","Transaction Summary","LINEAR PARK","0.010","G","5064","LINEAR PARK","","","1","2007-11-06","2017-06-27"
"1883","5017","LAND","40682338","0.00000000","LAND","HRM","","OPN","1995-04-01","","","Transaction Summary","LINEAR PARK","0.017","G","5064","LINEAR PARK","","","1","2007-11-06","2017-06-27"
"1888","1923","LAND","40773822","0.00000000","LAND","HRM","","OPN","1997-11-07","","","Transaction Summary","STRATFORD WAY PARK","0.501","G","1923","STRATFORD WAY PARK AND GARDENS","","","1","2007-11-06","2017-06-27"
"1889","1923","LAND","40722910","0.00000000","LAND","HRM","","OPN","1997-11-07","","","Transaction Summary","STRATFORD WAY PARK","1.434","G","1923","STRATFORD WAY PARK AND GARDENS","","","1","2007-11-06","2017-06-27"
"1890","33","LAND","41108937","0.00000000","LAND","HRM","","OPN","2003-09-17","","","Transaction Summary","MAINLAND COMMONS","2.626","G","33","MAINLAND COMMON","","","1","2007-11-06","2017-06-27"
"1893","33","LAND","41334723","0.00000000","LAND","HRM","","OPN","2005-07-02","","","Transaction Summary","MAINLAND COMMONS","35.473","G","33","MAINLAND COMMON","","","1","2007-11-06","2017-06-27"
"1894","5218","LAND","40090169","0.00000000","LAND","HRM","","OPN","1977-12-01","","","Transaction Summary","MARY CLAYTON MEMORIAL PARK","3.087","G","5214","MARY CLAYTON MEMORIAL PARK","","","1","2007-11-06","2017-06-27"
"1895","33","LAND","41089640","0.00000000","LAND","HRM","","OPN","2002-09-16","","","Transaction Summary","MAINLAND COMMONS","1.690","G","33","MAINLAND COMMON","","","1","2007-11-06","2017-06-27"
"1896","5041","LAND","41020538","0.00000000","LAND","HRM","","OPN","2000-12-09","","","Transaction Summary","REGENCY PARK DR OPEN SPACE","0.047","G","","","","","1","2007-11-06","2017-03-24"
"1897","5018","LAND","41043787","40000.00000000","LAND","HRM","","ITR","2001-09-26","","","Transaction Summary","REGENCY PARK DR IN TRANSITION","0.775","G","","","","","1","2007-11-06","2017-03-24"
"1898","5018","LAND","41019944","0.00000000","LAND","HRM","","ITR","2002-02-19","","","Transaction Summary","REGENCY PARK DR IN TRANSITION","0.470","G","","","","","1","2007-11-06","2017-03-24"
"1899","33","LAND","41089632","0.00000000","LAND","HRM","","OPN","2002-09-16","","","Transaction Summary","MAINLAND COMMONS","0.324","G","33","MAINLAND COMMON","","","1","2007-11-06","2017-06-27"
"1900","2108","LAND","41072059","0.00000000","LAND","HRM","","OPN","2003-11-06","","","Transaction Summary","SOLUTIONS DRIVE PARK","1.037","G","2108","SOLUTIONS DRIVE PARK","","","1","2007-11-06","2017-06-27"
"1901","33","LAND","00330837","0.00000000","LAND","HRM","","OPN","1989-12-04","","","Transaction Summary","MAINLAND COMMONS","0.141","G","33","MAINLAND COMMON","","","1","2007-11-06","2017-06-27"
"1903","2111","LAND","41072000","0.00000000","LAND","HRM","","OPN","2004-03-03","","","Transaction Summary","GREENPARK CLOSE PARK","0.358","G","5133","GREENPARK CLOSE PARK","","","1","2007-11-06","2017-06-27"
"1904","2112","LAND","00266973","0.00000000","LAND","HRM","","OPN","1986-11-03","","","Transaction Summary","MANDAVILLE COURT PLAYGROUND","0.090","G","2112","MANDAVILLE COURT PARK","","","1","2007-11-06","2017-06-27"
"1906","2114","LAND","40284291","0.00000000","LAND","HRM","","VAC","1981-12-01","","","Transaction Summary","VACANT (TEMPLETON MEWS)","0.166","G","","","","","1","2007-11-06","2017-03-24"
"1908","2116","LAND","40284275","0.00000000","LAND","HRM","","VAC","1981-12-01","","","Transaction Summary"," ","0.021","H","","","","","1","2007-11-06","2017-03-24"
"1910","2118","LAND","40335960","0.00000000","LAND","HRM","","VAC","1985-04-01","","","Transaction Summary"," ","0.118","H","","","","","1","2007-11-06","2017-03-24"
"1911","166","LAND","00287011","0.00000000","LAND","HRM","","OPN","1984-06-01","","","Transaction Summary","HEMLOCK RAVINE PARK","0.302","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1912","2120","LAND","00308999","0.00000000","LAND","HRM","","WAT","1998-01-14","","","Transaction Summary"," ","0.620","H","","","","","1","2007-11-06","2017-03-24"
"1913","2121","LAND","00308999","0.00000000","LAND","HRM","","VAC","1998-01-14","","","Transaction Summary"," ","0.066","H","","","","","1","2007-11-06","2017-03-24"
"1914","166","LAND","40514192","0.00000000","LAND","HRM","","OPN","1988-10-01","","","Transaction Summary","HEMLOCK RAVINE PARK","0.432","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1915","166","LAND","00287276","0.00000000","LAND","HRM","","OPN","1980-12-05","","","Transaction Summary","HEMLOCK RAVINE PARK","13.926","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1916","2124","LAND","00287052","0.00000000","LAND","HRM","","VAC","1988-01-01","","","Transaction Summary"," ","0.044","H","","","","","1","2007-11-06","2017-03-24"
"1917","166","LAND","40525016","0.00000000","LAND","HRM","","OPN","1989-05-01","","","Transaction Summary","HEMLOCK RAVINE PARK","6.275","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1918","166","LAND","40176208","0.00000000","LAND","HRM","","OPN","1977-12-01","","","Transaction Summary","HEMLOCK RAVINE PARK","1.007","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1919","166","LAND","00287268","0.00000000","LAND","HRM","","OPN","1982-12-01","","","Transaction Summary","HEMLOCK RAVINE PARK","0.799","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1920","286","LAND","00319962","0.00000000","LAND","HRM","","OPN","1989-05-05","","","Transaction Summary","GROSVENOR-WENTWORTH SCHOOL","7.773","G","4035","GROSVENOR-WENTWORTH PARK ELEMENTARY SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1921","166","LAND","40362162","0.00000000","LAND","HRM","","OPN","1985-12-01","","","Transaction Summary","HEMLOCK RAVINE PARK","1.483","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1922","166","LAND","00339549","0.00000000","LAND","HRM","","OPN","1995-05-01","","","Transaction Summary","HEMLOCK RAVINE PARK","1.514","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1923","166","LAND","00325779","0.00000000","LAND","HRM","","OPN","1977-12-01","","","Transaction Summary","HEMLOCK RAVINE PARK","2.445","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1925","2133","LAND","40656852","0.00000000","LAND","HRM","","OPN","1996-01-19","","","Transaction Summary","ARMSTRONG COURT PARK","0.222","G","2133","ARMSTRONG COURT PARK","","","1","2007-11-06","2017-06-27"
"1926","166","LAND","40363210","0.00000000","LAND","HRM","","OPN","1985-12-01","","","Transaction Summary","HEMLOCK RAVINE PARK","0.036","G","166","HEMLOCK RAVINE PARK","","","1","2007-11-06","2017-06-27"
"1927","2135","LAND","00325886","0.00000000","LAND","HRM","","OPN","1986-11-01","","","Transaction Summary","CASTLE HILL PARK","0.652","G","2135","CASTLE HILL PARK","","","1","2007-11-06","2017-06-27"
"1928","2136","LAND","00646588","0.00000000","LAND","HRM","","VAC","1974-12-01","","","Transaction Summary"," ","0.005","H","","","","","1","2007-11-06","2017-03-24"
"1929","2137","","40047524","","LAND","HRM","","OPN","","","","","KEARNEY LAKE RD OPEN SPACE BUFFER","0.067","G","","","","","1","2007-11-06","2017-03-24"
"1934","2142","LAND","40582611","0.00000000","LAND","HRM","","VAC","1991-12-01","","","Transaction Summary","UNKNOWN","0.001","H","","","","","1","2007-11-06","2017-03-24"
"1938","368","","00292615","","LAND","HRM","","OPN","","","","","ROCKINGHAM ELEMENTARY SCHOOL","0.077","G","4024","ROCKINGHAM ELEMENTARY SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1939","368","LAND","00292623","0.00000000","LAND","HRM","","OPN","1949-01-01","","","Transaction Summary","ROCKINGHAM ELEMENTARY SCHOOL","1.103","G","4024","ROCKINGHAM ELEMENTARY SCHOOL PARK","","","1","2007-11-06","2017-06-27"
"1940","2148","LAND","00291781","0.00000000","LAND","HRM","","VAC","1942-01-01","","","Transaction Summary"," ","0.015","H","","","","","1","2007-11-06","2017-03-24"
"1941","12","LAND","00291617","0.00000000","LAND","HRM","Y","LAB","1994-07-01","2016-12-06","SOLD","Transaction Summary","METRO FOOD BANK","0.104","H","","","","","1","2007-11-06","2016-12-23"
"1943","12","LAND","00291625","0.00000000","LAND","HRM","Y","LAB","1994-07-01","2016-12-06","SOLD","Transaction Summary","METRO FOOD BANK","0.063","H","","","","","1","2007-11-06","2016-12-23"
"1944","2152","LAND","40337446","0.00000000","LAND","HRM","","OPN","1985-08-01","","","Transaction Summary","TREMONT PLATEAU PARK","8.231","G","2152","TREMONT PLATEAU PARK","","","1","2007-11-06","2017-06-27"
"1945","2153","LAND","00612408","0.00000000","LAND","HRM","","VAC","1994-02-01","","","Transaction Summary"," ","0.049","H","","","","","1","2007-11-06","2017-03-24"
"1949","2152","LAND","00284182","0.00000000","LAND","HRM","","OPN","1987-02-01","","","Transaction Summary","TREMONT PLATEAU PARK","0.013","G","2152","TREMONT PLATEAU PARK","","","1","2007-11-06","2017-06-27"
"1950","2152","LAND","40022683","0.00000000","LAND","HRM","","OPN","1965-08-30","","","Transaction Summary","TREMONT PLATEAU PARK","0.010","G","2152","TREMONT PLATEAU PARK","","","1","2007-11-06","2017-06-27"
"1951","2159","","00318675","","LAND","HRM","","VAC","","","",""," ","0.011","H","","","","","1","2007-11-06","2017-03-24"
"1952","2160","LAND","40433823","0.00000000","LAND","HRM","","LAU","1963-06-03","","","Transaction Summary","FLAMINGO NIGHTINGALE UTILITIES","0.018","D","","","","","1","2007-11-06","2017-03-24"
"1953","2161","LAND","40264525","0.00000000","LAND","HRM","","LAB","1980-01-12","","","Transaction Summary","PUBLIC PROTECTION","2.382","B","","","","","1","2007-11-06","2017-03-24"
"1954","2162","LAND","00316950","0.00000000","LAND","HRM","","OPN","1964-11-03","","","Transaction Summary","D J BUTLER PARK","1.096","G","2162","D. J. BUTLER PARK","","","1","2007-11-06","2017-06-27"
"1956","2164","LAND","40347858","0.00000000","LAND","HRM","","VAC","1993-12-01","","","Transaction Summary"," ","0.073","H","","","","","1","2007-11-06","2017-03-24"
"1957","2165","LAND","00597468","0.00000000","LAND","HRM","","OPN","1985-11-01","","","Transaction Summary","SHEFFIELD PARK","2.521","G","2165","SHEFFIELD PARK","","","1","2007-11-06","2017-06-27"
"1966","2174","LAND","00588889","0.00000000","LAND","HRM","","OPN","1982-12-01","","","Transaction Summary","LINCOLN CROSS PARK","0.267","G","2174","LINCOLN CROSS PARK","","","1","2007-11-06","2017-06-27"
"1967","411","LAND","40017857","0.00000000","LAND","HRM","","OPN","1969-12-01","","","Transaction Summary","FENERTY LANDING","0.164","G","411","FENERTY LANDING","","","1","2007-11-06","2017-06-27"
"1968","2176","LAND","40767667","0.00000000","LAND","HRM","","OPN","1997-08-27","","","Transaction Summary","OPEN SPACE BUFFER PAPER MILL LAKE","0.263","G","","","","","1","2007-11-06","2017-03-24"
"1969","2176","LAND","40767667","0.00000000","LAND","HRM","","OPN","1997-08-27","","","Transaction Summary","OPEN SPACE BUFFER PAPER MILL LAKE","1.694","G","","","","","1","2007-11-06","2017-03-24"
"1970","2179","LAND","40440794","0.00000000","LAND","HRM","","OPN","1992-01-01","","","Transaction Summary","MOIR'S MILL PARK","0.072","G","2179","MOIRS MILL PARK","","","1","2007-11-06","2017-06-27"
"1971","2179","LAND","40017477","0.00000000","LAND","HRM","","OPN","1987-01-01","","","Transaction Summary","MOIR'S MILL PARK","1.255","G","2179","MOIRS MILL PARK","","","1","2007-11-06","2017-06-27"
"1972","2176","LAND","40767667","0.00000000","LAND","HRM","","OPN","1997-08-27","","","Transaction Summary","OPEN SPACE BUFFER PAPER MILL LAKE","0.061","G","","","","","1","2007-11-06","2017-03-24"
"1973","2176","LAND","40767667","0.00000000","LAND","HRM","","OPN","1997-08-27","","","Transaction Summary","OPEN SPACE BUFFER PAPER MILL LAKE","0.005","G","","","","","1","2007-11-06","2017-03-24"
"1974","7","LAND","40440794","0.00000000","LAND","HRM","","OPN","1992-01-01","","","Transaction Summary","SCOTT SAUNDERS MEMORIAL PARK","0.213","G","7","SCOTT SAUNDERS MEMORIAL PARK","","","1","2007-11-06","2017-06-27"
"1975","2176","LAND","40767667","0.00000000","LAND","HRM","","OPN","1997-08-27","","","Transaction Summary","OPEN SPACE BUFFER PAPER MILL LAKE","0.028","G","","","","","1","2007-11-06","2017-03-24"
"1976","7","LAND","40186660","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","SCOTT SAUNDERS MEMORIAL PARK","0.075","G","7","SCOTT SAUNDERS MEMORIAL PARK","","","1","2007-11-06","2017-06-27"
"1977","2185","LAND","40438830","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","PAPER MILL LANE PARK","0.088","G","2185","PAPER MILL LANE PARK","","","1","2007-11-06","2017-06-27"
"1978","2186","LAND","40017477","0.00000000","LAND","HRM","","LAU","1987-01-01","","","Transaction Summary","MILL RUN CRES LAND W UTILITIES","0.040","G","","","","","1","2007-11-06","2017-03-24"
"1979","7","LAND","40438764","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","SCOTT SAUNDERS MEMORIAL PARK","0.052","G","7","SCOTT SAUNDERS MEMORIAL PARK","","","1","2007-11-06","2017-06-27"
"1980","7","LAND","40438848","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","SCOTT SAUNDERS MEMORIAL PARK","0.140","G","7","SCOTT SAUNDERS MEMORIAL PARK","","","1","2007-11-06","2017-06-27"
"1981","2189","LAND","40438822","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","SALMON RIVER TERRACE PARK","0.125","G","2189","SALMON RIVER TERRACE PARK","","","1","2007-11-06","2017-06-27"
"1983","9997","LAND","40438772","0.00000000","LAND","HRM","","DRA","1988-06-01","","","Transaction Summary","DRAINAGE","0.041","F","","","","","1","2007-11-06","2017-03-24"
"1984","7","LAND","40438871","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","SCOTT SAUNDERS MEMORIAL PARK","0.102","G","7","SCOTT SAUNDERS MEMORIAL PARK","","","1","2007-11-06","2017-06-27"
"1985","2193","LAND","40438798","0.00000000","LAND","HRM","","LAU","1988-06-01","","","Transaction Summary","LAND ASSOCIATED WITH UTILITIES","0.047","F","","","","","1","2007-11-06","2017-03-24"
"1986","7","LAND","40438863","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","SCOTT SAUNDERS MEMORIAL PARK","0.100","G","7","SCOTT SAUNDERS MEMORIAL PARK","","","1","2007-11-06","2017-06-27"
"1987","2195","LAND","40184616","0.00000000","LAND","HRM","","OPN","1984-06-01","","","Transaction Summary","OPEN SPACE BUFFER","0.193","G","","","","","1","2007-11-06","2017-03-24"
"1988","2196","LAND","40509341","0.00000000","LAND","HRM","","LAU","1989-07-01","","","Transaction Summary","FRENCH MASTS LANE DRAINAGE UTILITIES","0.026","G","","","","","1","2007-11-06","2017-03-24"
"1989","2197","LAND","40736993","0.00000000","LAND","HRM","","VAC","1996-10-07","","","Transaction Summary"," ","0.119","H","","","","","1","2007-11-06","2017-03-24"
"1990","2198","LAND","40438780","0.00000000","LAND","HRM","","LAU","1988-06-01","","","Transaction Summary","ACADIA MILL DR DRAINAGE / UTILITIES","0.021","F","","","","","1","2007-11-06","2017-03-24"
"1991","2199","LAND","00464321","0.00000000","LAND","HRM","","OPN","1984-06-01","","","Transaction Summary","OPEN SPACE BUFFER","0.208","G","","","","","1","2007-11-06","2017-03-24"
"1992","9997","LAND","40509184","0.00000000","LAND","HRM","","DRA","1989-07-01","","","Transaction Summary","DRAINAGE","0.024","F","","","","","1","2007-11-06","2017-03-24"
"1994","2202","LAND","40565855","0.00000000","LAND","HRM","","VAC","1991-10-01","","","Transaction Summary"," ","0.085","H","","","","","1","2007-11-06","2017-03-24"
"1995","2203","LAND","40696429","0.00000000","LAND","HRM","","OPN","1995-01-01","","","Transaction Summary","OPEN SPACE BUFFER","0.277","G","","","","","1","2007-11-06","2017-03-24"
"1997","2205","LAND","40696437","0.00000000","LAND","HRM","","VAC","1995-01-01","","","Transaction Summary"," ","0.012","H","","","","","1","2007-11-06","2017-03-24"
"1998","9997","LAND","40565848","0.00000000","LAND","HRM","","DRA","1991-10-01","","","Transaction Summary","DRAINAGE","0.019","F","","","","","1","2007-11-06","2017-03-24"
"1999","2211","LAND","40767030","0.00000000","LAND","HRM","","OPN","1996-09-05","","","Transaction Summary","AHMADI CRES PARK","0.199","G","2211","AHMADI CRESCENT PARK","","","1","2007-11-06","2017-06-27"
"2001","2209","LAND","40477515","0.00000000","LAND","HRM","","OPN","1988-06-01","","","Transaction Summary","AMIN ST PARK","0.493","G","2209","AMIN STREET PARK","","","1","2007-11-06","2017-06-27"
"2003","2211","LAND","40767022","0.00000000","LAND","HRM","","OPN","1996-09-05","","","Transaction Summary","AHMADI CRES PARK","1.045","G","2211","AHMADI CRESCENT PARK","","","1","2007-11-06","2017-06-27"
"2005","2213","LAND","40671802","0.00000000","LAND","HRM","","VAC","1994-08-15","","","Transaction Summary"," ","0.025","H","","","","","1","2007-11-06","2017-03-24"
"2006","1354","LAND","40760464","0.00000000","LAND","HRM","","OPN","1996-06-07","","","Transaction Summary","AHMADI CRES OPEN SPACE","0.167","H","","","","","1","2007-11-06","2017-03-24"
